N,Time,1.INT,1.PFMIN,1.PFMAJ,2.INT,2.PFMIN,2.PFMAJ,3.INT,3.PFMIN,3.PFMAJ,4.INT,4.PFMIN,4.PFMAJ,5.INT,5.PFMIN,5.PFMAJ,6.INT,6.PFMIN,6.PFMAJ,7.INT,7.PFMIN,7.PFMAJ,8.INT,8.PFMIN,8.PFMAJ,9.INT,9.PFMIN,9.PFMAJ,10.INT,10.PFMIN,10.PFMAJ
60800064,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
62400064,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0
64000064,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
65600064,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,2,4,0,0,4,0,1,4,0
67200064,0,1,4,0,0,4,0,2,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
68800064,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0
70400064,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
72000064,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0
73600064,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
75200064,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
76800064,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0
78400064,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
80000064,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
96000064,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0
112000064,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
128000064,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
