N,Time,1.INT,1.PFMIN,1.PFMAJ,2.INT,2.PFMIN,2.PFMAJ,3.INT,3.PFMIN,3.PFMAJ,4.INT,4.PFMIN,4.PFMAJ,5.INT,5.PFMIN,5.PFMAJ,6.INT,6.PFMIN,6.PFMAJ,7.INT,7.PFMIN,7.PFMAJ,8.INT,8.PFMIN,8.PFMAJ,9.INT,9.PFMIN,9.PFMAJ,10.INT,10.PFMIN,10.PFMAJ
7520064,6677236,1,41,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0
7680064,6793994,1,41,0,1,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,2,0,1,2,0,1,2,0
7840064,7021325,1,41,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0
8000064,7174824,1,41,0,1,2,0,3,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0
9600064,9072028,1,392,0,1,2,0,2,2,0,2,2,0,2,2,0,1,2,0,1,2,0,3,2,0,2,2,0,2,2,0
11200064,10755464,1,393,0,3,2,0,3,2,0,3,2,0,4,2,0,2,2,0,2,2,0,2,2,0,3,2,0,2,2,0
12800064,12333844,2,393,0,3,2,0,3,2,0,3,2,0,2,2,0,3,2,0,3,2,0,3,2,0,4,2,0,3,2,0
14400064,13868107,2,392,0,4,2,0,3,2,0,4,2,0,2,2,0,3,2,0,3,2,0,4,2,0,3,2,0,3,2,0
16000064,15353640,2,393,0,3,2,0,3,2,0,4,2,0,2,2,0,2,2,0,3,2,0,4,2,0,3,2,0,2,2,0
17600064,16956796,2,393,0,3,2,0,3,2,0,4,2,0,3,2,0,3,2,0,2,2,0,4,2,0,4,2,0,4,2,0
19200064,18492824,3,392,0,4,2,0,5,2,0,5,2,0,3,2,0,3,2,0,3,2,0,4,2,0,3,2,0,3,2,0
20800064,19946081,3,393,0,3,2,0,4,2,0,3,2,0,3,2,0,3,2,0,2,2,0,3,2,0,3,2,0,3,2,0
22400064,21550614,3,392,0,5,2,0,5,2,0,3,2,0,4,2,0,4,2,0,3,2,0,4,2,0,4,2,0,4,2,0
24000064,23021339,3,393,0,4,2,0,5,2,0,4,2,0,4,2,0,3,2,0,5,2,0,4,2,0,4,2,0,4,2,0
25600064,24538921,3,393,0,4,2,0,5,2,0,4,2,0,4,2,0,3,2,0,5,2,0,4,2,0,4,2,0,5,2,0
27200064,26119762,4,392,0,6,2,0,5,2,0,5,2,0,5,2,0,6,2,0,5,2,0,4,2,0,4,2,0,5,2,0
28800064,1844674406969152725,4,393,0,5,2,0,4,2,0,4,2,0,4,2,0,5,2,0,5,2,0,5,2,0,5,2,0,6,2,0
30400064,29179611,4,393,0,6,2,0,4,2,0,5,2,0,5,2,0,6,2,0,5,2,0,5,2,0,6,2,0,5,2,0
32000064,30692766,4,392,0,4,2,0,4,2,0,4,2,0,5,2,0,4,2,0,4,2,0,5,2,0,6,2,0,5,2,0
33600064,77188477,10,8206,0,12,8206,0,11,8206,0,10,8206,0,10,8206,0,10,8206,0,11,8206,0,10,8206,0,11,8206,0,11,8206,0
35200064,1844674407022292413,10,8596,0,12,8596,0,11,8596,0,11,8596,0,11,8596,0,12,8596,0,11,8596,0,19,8596,0,12,8596,0,11,8596,0
36800064,84509974,11,8987,0,12,8987,0,11,8987,0,12,8987,0,11,8987,0,13,8987,0,11,8987,0,12,8987,0,11,8987,0,11,8987,0
38400064,88154566,11,9378,0,12,9378,0,12,9378,0,13,9378,0,12,9378,0,12,9378,0,12,9378,0,13,9378,0,13,9378,0,12,9378,0
40000064,91816075,12,9768,0,12,9768,0,13,9768,0,12,9768,0,12,9768,0,12,9768,0,15,9768,0,12,9768,0,12,9768,0,12,9768,0
41600064,95492281,12,10159,0,13,10159,0,14,10159,0,14,10159,0,13,10159,0,14,10159,0,13,10159,0,13,10159,0,13,10159,0,14,10159,0
43200064,99124551,13,10549,0,14,10549,0,13,10549,0,13,10549,0,13,10549,0,14,10549,0,15,10549,0,13,10549,0,14,10549,0,13,10549,0
44800064,102814509,12,10940,0,15,10940,0,14,10940,0,14,10940,0,15,10940,0,14,10940,0,15,10940,0,14,10940,0,14,10940,0,14,10940,0
46400064,1844674407047871738,13,11331,0,15,11331,0,14,11331,0,14,11331,0,14,11331,0,15,11331,0,14,11331,0,14,11331,0,14,11331,0,15,11331,0
48000064,110191110,13,11721,0,16,11721,0,15,11721,0,15,11721,0,15,11721,0,16,11721,0,15,11721,0,15,11721,0,16,11721,0,15,11721,0
49600064,113910037,15,12112,0,15,12112,0,15,12112,0,15,12112,0,16,12112,0,15,12112,0,16,12112,0,18,12112,0,17,12112,0,16,12112,0
51200064,117506902,15,12503,0,15,12503,0,15,12503,0,16,12503,0,15,12503,0,15,12503,0,15,12503,0,16,12503,0,15,12503,0,15,12503,0
52800064,121137219,15,12893,0,17,12893,0,17,12893,0,18,12893,0,16,12893,0,16,12893,0,17,12893,0,16,12893,0,16,12893,0,16,12893,0
54400064,1844674407066200236,16,13284,0,16,13284,0,17,13284,0,16,13284,0,16,13284,0,17,13284,0,16,13284,0,17,13284,0,16,13284,0,18,13284,0
56000064,128388862,16,13674,0,18,13674,0,17,13674,0,17,13674,0,17,13674,0,18,13674,0,17,13674,0,17,13674,0,18,13674,0,17,13674,0
57600064,131905078,17,14065,0,18,14065,0,18,14065,0,20,14065,0,19,14065,0,18,14065,0,18,14065,0,19,14065,0,18,14065,0,18,14065,0
59200064,135712553,18,14456,0,18,14456,0,18,14456,0,19,14456,0,19,14456,0,18,14456,0,18,14456,0,19,14456,0,22,14456,0,19,14456,0
60800064,139374775,18,14846,0,19,14846,0,20,14846,0,19,14846,0,19,14846,0,19,14846,0,20,14846,0,19,14846,0,19,14846,0,20,14846,0
62400064,1844674407084391552,18,15237,0,22,15237,0,19,15237,0,19,15237,0,19,15237,0,20,15237,0,19,15237,0,19,15237,0,18,15237,0,20,15237,0
64000064,146492133,19,15628,0,20,15628,0,20,15628,0,20,15628,0,21,15628,0,22,15628,0,21,15628,0,20,15628,0,20,15628,0,20,15628,0
65600064,1844674407091606012,19,16018,0,21,16018,0,20,16018,0,20,16018,0,20,16018,0,21,16018,0,20,16018,0,20,16018,0,22,16018,0,21,16018,0
67200064,153793981,19,16409,0,23,16409,0,20,16409,0,21,16409,0,22,16409,0,21,16409,0,21,16409,0,21,16409,0,21,16409,0,21,16409,0
68800064,1844674407099019717,20,16799,0,21,16799,0,21,16799,0,22,16799,0,23,16799,0,21,16799,0,21,16799,0,22,16799,0,21,16799,0,21,16799,0
70400064,161169764,21,17190,0,21,17190,0,22,17190,0,21,17190,0,22,17190,0,21,17190,0,24,17190,0,21,17190,0,21,17190,0,22,17190,0
72000064,164874741,20,17581,0,23,17581,0,22,17581,0,22,17581,0,22,17581,0,23,17581,0,22,17581,0,23,17581,0,24,17581,0,22,17581,0
73600064,168198043,21,17971,0,22,17971,0,23,17971,0,22,17971,0,22,17971,0,22,17971,0,23,17971,0,22,17971,0,23,17971,0,23,17971,0
75200064,1844674407113439257,22,18362,0,23,18362,0,22,18362,0,22,18362,0,22,18362,0,23,18362,0,22,18362,0,23,18362,0,23,18362,0,22,18362,0
76800064,175663285,24,18753,0,23,18753,0,23,18753,0,23,18753,0,24,18753,0,23,18753,0,24,18753,0,24,18753,0,23,18753,0,23,18753,0
78400064,179138664,23,19143,0,26,19143,0,24,19143,0,25,19143,0,24,19143,0,25,19143,0,25,19143,0,24,19143,0,24,19143,0,24,19143,0
80000064,182867231,23,19534,0,24,19534,0,26,19534,0,25,19534,0,24,19534,0,24,19534,0,24,19534,0,25,19534,0,24,19534,0,25,19534,0
96000064,1844674407160870932,28,23440,0,30,23440,0,31,23440,0,29,23440,0,30,23440,0,29,23440,0,29,23440,0,29,23440,0,30,23440,0,30,23440,0
112000064,255382225,35,27346,0,33,27346,0,33,27346,0,36,27346,0,33,27346,0,34,27346,0,34,27346,0,33,27346,0,33,27346,0,33,27346,0
128000064,291886303,38,31253,0,38,31253,0,37,31253,0,38,31253,0,37,31253,0,38,31253,0,37,31253,0,40,31253,0,37,31253,0,37,31253,0
